originating-authority-charge-identifier,number_of_polygons,number_of_points,number_of_lines,avg_area_(m^3),area_standard_derivation_(+-),smallest_area_(m^3),largest_area_(m^3)
24970,1,0,0,449.55118605901134,,449.55118605901134,449.55118605901134
24972,1,0,0,462.2292820065294,,462.2292820065294,462.2292820065294
24973,1,0,0,120.84008573145506,,120.84008573145506,120.84008573145506
24976,1,0,0,1631.1860580303482,,1631.1860580303482,1631.1860580303482
24977,1,0,0,484.7057207051402,,484.7057207051402,484.7057207051402
24980,1,0,0,5025.027109724812,,5025.027109724812,5025.027109724812
24981,1,0,0,154.9039893507588,,154.9039893507588,154.9039893507588
24982,1,0,0,186.04331246295934,,186.04331246295934,186.04331246295934
24985,1,0,0,1227.8499931766955,,1227.8499931766955,1227.8499931766955
24987,1,0,0,186.04331246295934,,186.04331246295934,186.04331246295934
24989,1,0,0,256.919582534549,,256.919582534549,256.919582534549
24990,1,0,0,869.3695001227003,,869.3695001227003,869.3695001227003
24991,1,0,0,2623.059673579024,,2623.059673579024,2623.059673579024
24992,1,0,0,381.5279835502077,,381.5279835502077,381.5279835502077
24994,1,0,0,492.28598332252204,,492.28598332252204,492.28598332252204
24996,1,0,0,752.2676645439968,,752.2676645439968,752.2676645439968
24997,1,0,0,346.13933998473146,,346.13933998473146,346.13933998473146
24998,1,0,0,8476.85615597907,,8476.85615597907,8476.85615597907
24999,1,0,0,16156.943384950653,,16156.943384950653,16156.943384950653
25000,1,0,0,302.8758018792178,,302.8758018792178,302.8758018792178
25002,1,0,0,2668.6231539534006,,2668.6231539534006,2668.6231539534006
25003,1,0,0,2668.6231539534006,,2668.6231539534006,2668.6231539534006
25004,1,0,0,377.81934999068545,,377.81934999068545,377.81934999068545
25005,2,0,0,200107.7583431288,215302.35967661347,47865.999810330344,352349.5168759273
25006,2,0,0,200107.7583431288,215302.35967661347,47865.999810330344,352349.5168759273
25009,1,0,0,8128.282275416687,,8128.282275416687,8128.282275416687
25015,1,0,0,978.6523123526014,,978.6523123526014,978.6523123526014
25017,1,0,0,1631.1860580303482,,1631.1860580303482,1631.1860580303482
25018,1,0,0,56818.72747664603,,56818.72747664603,56818.72747664603
25019,1,0,0,56818.72747664603,,56818.72747664603,56818.72747664603
25022,1,0,0,1811.2814399599101,,1811.2814399599101,1811.2814399599101
25025,1,0,0,2914.987855312882,,2914.987855312882,2914.987855312882
25026,1,0,0,509.7474557437662,,509.7474557437662,509.7474557437662
25028,1,0,0,1824.81640007744,,1824.81640007744,1824.81640007744
25029,1,0,0,15.384999999089294,,15.384999999089294,15.384999999089294
25031,1,0,0,77.93298725906578,,77.93298725906578,77.93298725906578
25032,1,0,0,466.78624699534925,,466.78624699534925,466.78624699534925
25033,1,0,0,77.93298725906578,,77.93298725906578,77.93298725906578
25034,1,0,0,254.24142991216263,,254.24142991216263,254.24142991216263
25035,1,0,0,2967.0890761055252,,2967.0890761055252,2967.0890761055252
25037,1,0,0,254.24142991216263,,254.24142991216263,254.24142991216263
25038,1,0,0,631.6918454281632,,631.6918454281632,631.6918454281632
25039,1,0,0,465.04042726513705,,465.04042726513705,465.04042726513705
25040,1,0,0,1161.9708178678309,,1161.9708178678309,1161.9708178678309
25042,1,0,0,394.3060085034817,,394.3060085034817,394.3060085034817
25044,1,0,0,623.4812544240664,,623.4812544240664,623.4812544240664
25045,1,0,0,431.7647233066871,,431.7647233066871,431.7647233066871
25046,1,0,0,717.3895946576913,,717.3895946576913,717.3895946576913
25047,1,0,0,49.746463970083234,,49.746463970083234,49.746463970083234
25049,31,0,0,551.3827039706807,322.0853329464569,86.46814442430211,1217.3263082811998
25050,7,61,0,176.39064699997866,58.60749243675225,71.84571599983073,241.12772149975254
25051,1,0,0,449.55118605901134,,449.55118605901134,449.55118605901134
25053,1,0,0,7445.667192743077,,7445.667192743077,7445.667192743077
25054,1,0,0,1995.8874977720368,,1995.8874977720368,1995.8874977720368
25055,1,0,0,2310.210305678811,,2310.210305678811,2310.210305678811
25056,1,0,0,2310.210305678811,,2310.210305678811,2310.210305678811
25057,1,0,0,61.70459687680703,,61.70459687680703,61.70459687680703
25059,1,0,0,3093.154047762756,,3093.154047762756,3093.154047762756
25060,1,0,0,3093.154047762756,,3093.154047762756,3093.154047762756
25061,1,0,0,1286.5597330059522,,1286.5597330059522,1286.5597330059522
25063,1,0,0,7555.924732336244,,7555.924732336244,7555.924732336244
25064,1,0,0,289.87828830899525,,289.87828830899525,289.87828830899525
25068,1,0,0,17957.93144920227,,17957.93144920227,17957.93144920227
25069,1,0,0,1248.2798445711383,,1248.2798445711383,1248.2798445711383
25070,1,0,0,624.6325128341321,,624.6325128341321,624.6325128341321
25071,1,0,0,46.814286002748844,,46.814286002748844,46.814286002748844
25074,1,0,0,111253.43801365915,,111253.43801365915,111253.43801365915
25076,1,0,0,812.809930461537,,812.809930461537,812.809930461537
25077,1,0,0,254.17777142165068,,254.17777142165068,254.17777142165068
25079,1,0,0,535.0498600161092,,535.0498600161092,535.0498600161092
25080,1,0,0,637.1126997996637,,637.1126997996637,637.1126997996637
25083,1,0,0,1135.399997148281,,1135.399997148281,1135.399997148281
25084,1,0,0,1135.399997148281,,1135.399997148281,1135.399997148281
25085,1,0,0,457.70964997679096,,457.70964997679096,457.70964997679096
25086,1,0,0,457.70964997679096,,457.70964997679096,457.70964997679096
25087,1,0,0,251.67276220015745,,251.67276220015745,251.67276220015745
25094,1,0,0,417.61389545902944,,417.61389545902944,417.61389545902944
25095,1,0,0,1892.9910811652683,,1892.9910811652683,1892.9910811652683
25096,1,0,0,3952.7047306055815,,3952.7047306055815,3952.7047306055815
25098,1,0,0,575.5001862151252,,575.5001862151252,575.5001862151252
25100,1,0,0,476.97314999289495,,476.97314999289495,476.97314999289495
25102,1,0,0,812.809930461537,,812.809930461537,812.809930461537
25103,1,0,0,3974.532014174023,,3974.532014174023,3974.532014174023
25105,1,0,0,1215.763678714611,,1215.763678714611,1215.763678714611
25106,1,0,0,620.8411250502747,,620.8411250502747,620.8411250502747
25107,1,0,0,4819.133997192222,,4819.133997192222,4819.133997192222
25108,1,0,0,1892.9910811652683,,1892.9910811652683,1892.9910811652683
25109,1,0,0,634.0558010426688,,634.0558010426688,634.0558010426688
25112,1,0,0,1080.7036999012942,,1080.7036999012942,1080.7036999012942
25113,1,0,0,249483.84900887328,,249483.84900887328,249483.84900887328
25114,1,0,0,1196.3367578998934,,1196.3367578998934,1196.3367578998934
25115,1,0,0,102.08754046923578,,102.08754046923578,102.08754046923578
25118,1,0,0,3592.072662297034,,3592.072662297034,3592.072662297034
25120,1,0,0,4819.133997192222,,4819.133997192222,4819.133997192222
25121,1,0,0,159.0430151162181,,159.0430151162181,159.0430151162181
25122,1,0,0,4487.975438978016,,4487.975438978016,4487.975438978016
25123,1,0,0,4487.975438978016,,4487.975438978016,4487.975438978016
25124,1,0,0,4487.975438978016,,4487.975438978016,4487.975438978016
25125,1,0,0,252.09866493183333,,252.09866493183333,252.09866493183333
25126,1,0,0,1196.3367578998934,,1196.3367578998934,1196.3367578998934
25127,1,0,0,3534.212653920251,,3534.212653920251,3534.212653920251
25128,0,1,0,,,,
25129,1,0,0,4078.3795737016194,,4078.3795737016194,4078.3795737016194
25130,1,0,0,2114.3010328629853,,2114.3010328629853,2114.3010328629853
25131,1,0,0,34363.03803326676,,34363.03803326676,34363.03803326676
25132,1,0,0,349.39209837004336,,349.39209837004336,349.39209837004336
25134,1,0,0,32.87789563558564,,32.87789563558564,32.87789563558564
25135,1,0,0,37032.44691934903,,37032.44691934903,37032.44691934903
25136,1,0,0,3454.2080152043022,,3454.2080152043022,3454.2080152043022
25139,1,0,0,923.4998664334654,,923.4998664334654,923.4998664334654
25140,1,0,0,633.6701850444103,,633.6701850444103,633.6701850444103
25141,1,0,0,1641.7622002805158,,1641.7622002805158,1641.7622002805158
25142,1,0,0,212.76284227613823,,212.76284227613823,212.76284227613823
25146,1,0,0,216.3750370693253,,216.3750370693253,216.3750370693253
25147,1,0,0,216.3750370693253,,216.3750370693253,216.3750370693253
25148,1,0,0,136.91465227054638,,136.91465227054638,136.91465227054638
25149,1,0,0,95.55822498168207,,95.55822498168207,95.55822498168207
25150,1,0,0,508.73041205257255,,508.73041205257255,508.73041205257255
25151,1,0,0,508.73041205257255,,508.73041205257255,508.73041205257255
25152,1,0,0,212.76284227613823,,212.76284227613823,212.76284227613823
25153,1,0,0,1811.2814399599101,,1811.2814399599101,1811.2814399599101
25154,1,0,0,554.1525540323537,,554.1525540323537,554.1525540323537
25155,1,0,0,348.90028580925,,348.90028580925,348.90028580925
25156,1,0,0,348.90028580925,,348.90028580925,348.90028580925
25157,1,0,0,3534.212653920251,,3534.212653920251,3534.212653920251
25159,1,0,0,2159.7725278879684,,2159.7725278879684,2159.7725278879684
25160,1,0,0,2123.305248720778,,2123.305248720778,2123.305248720778
25161,1,0,0,602.6847339118922,,602.6847339118922,602.6847339118922
25162,1,0,0,162.52217041831545,,162.52217041831545,162.52217041831545
25163,1,0,0,2148.6313048879283,,2148.6313048879283,2148.6313048879283
25165,1,0,0,555.072211924216,,555.072211924216,555.072211924216
25167,1,0,0,3601.7656744395467,,3601.7656744395467,3601.7656744395467
25169,1,0,0,493.8405934033943,,493.8405934033943,493.8405934033943
25170,1,0,0,273.4943900101018,,273.4943900101018,273.4943900101018
25171,1,0,0,155.33793838953108,,155.33793838953108,155.33793838953108
25172,1,0,0,78.25600300746703,,78.25600300746703,78.25600300746703
25173,1,0,0,162.52217041831545,,162.52217041831545,162.52217041831545
25175,1,0,0,2387.3283633537953,,2387.3283633537953,2387.3283633537953
25177,1,0,0,637.0046230674313,,637.0046230674313,637.0046230674313
25179,1,0,0,1611.5165663681844,,1611.5165663681844,1611.5165663681844
25180,2,0,0,726.943651771681,294.7403944519724,518.5307201650934,935.3565833782685
25181,1,0,0,637.0046230674313,,637.0046230674313,637.0046230674313
25182,1,0,0,96.88499997488093,,96.88499997488093,96.88499997488093
25183,1,0,0,3080.2974297594596,,3080.2974297594596,3080.2974297594596
25185,1,0,0,609.0359962471327,,609.0359962471327,609.0359962471327
25186,1,0,0,609.0359962471327,,609.0359962471327,609.0359962471327
25187,1,0,0,136.53864179465552,,136.53864179465552,136.53864179465552
25188,1,0,0,374.5131570239327,,374.5131570239327,374.5131570239327
25189,1,0,0,328.97057333465585,,328.97057333465585,328.97057333465585
25190,1,0,0,45360.47378565887,,45360.47378565887,45360.47378565887
25191,1,0,0,113.68350001117965,,113.68350001117965,113.68350001117965
25192,1,0,0,305.83662944832497,,305.83662944832497,305.83662944832497
25195,1,0,0,10481.694723613375,,10481.694723613375,10481.694723613375
25196,1,0,0,1421.390764196878,,1421.390764196878,1421.390764196878
25197,1,0,0,11788.832095744305,,11788.832095744305,11788.832095744305
25199,1,0,0,1202.615526909011,,1202.615526909011,1202.615526909011
25200,1,0,0,289.5252314540836,,289.5252314540836,289.5252314540836
25201,1,0,0,831.0152846844593,,831.0152846844593,831.0152846844593
25202,0,1,0,,,,
25203,1,0,0,1317.0856184901284,,1317.0856184901284,1317.0856184901284
25204,0,1,0,,,,
25208,2,0,0,102.59950191178557,122.99104421299667,15.631700523561133,189.56730330001
25209,1,0,0,1916.6012402880979,,1916.6012402880979,1916.6012402880979
25210,1,0,0,507.2895148947749,,507.2895148947749,507.2895148947749
25211,1,0,0,91.85546418185075,,91.85546418185075,91.85546418185075
25213,1,0,0,507.2895148947749,,507.2895148947749,507.2895148947749
25215,1,0,0,118.60443197533057,,118.60443197533057,118.60443197533057
25216,1,0,0,485.1432193930615,,485.1432193930615,485.1432193930615
25217,1,0,0,733.1611885953441,,733.1611885953441,733.1611885953441
25218,0,5,0,,,,
25219,1,0,0,485.1432193930615,,485.1432193930615,485.1432193930615
25220,1,0,0,733.1611885953441,,733.1611885953441,733.1611885953441
25221,1,0,0,1415.8099823806265,,1415.8099823806265,1415.8099823806265
25222,1,0,0,224.24408112247198,,224.24408112247198,224.24408112247198
25223,1,0,0,183.79636147176248,,183.79636147176248,183.79636147176248
25224,1,0,0,620.8411250502747,,620.8411250502747,620.8411250502747
25225,1,0,0,249.20914392564057,,249.20914392564057,249.20914392564057
25226,1,0,0,1841.6007499101515,,1841.6007499101515,1841.6007499101515
25227,1,0,0,693.8652554251448,,693.8652554251448,693.8652554251448
25228,1,0,0,432.55314503336166,,432.55314503336166,432.55314503336166
25229,1,0,0,254.24142991216263,,254.24142991216263,254.24142991216263
25230,1,0,0,1078.5046484583963,,1078.5046484583963,1078.5046484583963
25231,1,0,0,227.58158490666847,,227.58158490666847,227.58158490666847
25232,1,0,0,134.02693000564432,,134.02693000564432,134.02693000564432
25233,1,0,0,3519.9185219213846,,3519.9185219213846,3519.9185219213846
25234,1,0,0,3519.9185219213846,,3519.9185219213846,3519.9185219213846
25235,1,0,0,3519.9185219213846,,3519.9185219213846,3519.9185219213846
25236,1,0,0,652.4396000065617,,652.4396000065617,652.4396000065617
25237,1,0,0,1725.534396432215,,1725.534396432215,1725.534396432215
25238,1,0,0,3080.2974297594596,,3080.2974297594596,3080.2974297594596
25242,1,0,0,2102.526229910703,,2102.526229910703,2102.526229910703
25246,1,0,0,96.88499997488093,,96.88499997488093,96.88499997488093
25247,1,0,0,369.58751398191606,,369.58751398191606,369.58751398191606
25248,1,0,0,689.4559972146036,,689.4559972146036,689.4559972146036
25250,1,0,0,784.0568676937293,,784.0568676937293,784.0568676937293
25251,1,0,0,346.13933998473146,,346.13933998473146,346.13933998473146
25252,1,0,0,212329.70123292366,,212329.70123292366,212329.70123292366
25253,1,0,0,437.3496650883179,,437.3496650883179,437.3496650883179
25254,1,0,0,68903.86764662438,,68903.86764662438,68903.86764662438
25255,1,0,0,2054.1059794117036,,2054.1059794117036,2054.1059794117036
25257,1,0,0,236.9366498816645,,236.9366498816645,236.9366498816645
25258,1,0,0,180.59003802666726,,180.59003802666726,180.59003802666726
25259,1,0,0,36581.56524011716,,36581.56524011716,36581.56524011716
25261,1,0,0,189.30736723471705,,189.30736723471705,189.30736723471705
25262,1,0,0,183.30869594995963,,183.30869594995963,183.30869594995963
25263,1,0,0,657.9237250324335,,657.9237250324335,657.9237250324335
25264,1,0,0,657.9237250324335,,657.9237250324335,657.9237250324335
25265,1,0,0,252.6085435052014,,252.6085435052014,252.6085435052014
25267,1,0,0,1512.473410554611,,1512.473410554611,1512.473410554611
25268,1,0,0,953.3229191879786,,953.3229191879786,953.3229191879786
25269,1,0,0,429.57972843241936,,429.57972843241936,429.57972843241936
25270,1,0,0,438.55304280550325,,438.55304280550325,438.55304280550325
25271,1,0,0,470.6344669415225,,470.6344669415225,470.6344669415225
25272,1,0,0,1229.7462284746991,,1229.7462284746991,1229.7462284746991
25273,1,0,0,240.13806005732576,,240.13806005732576,240.13806005732576
25275,1,0,0,3336.8941980130353,,3336.8941980130353,3336.8941980130353
25276,1,0,0,795.8737776090952,,795.8737776090952,795.8737776090952
25277,1,0,0,1778.4848797190932,,1778.4848797190932,1778.4848797190932
25278,1,0,0,721.2133250297103,,721.2133250297103,721.2133250297103
25279,1,0,0,370.9697000212739,,370.9697000212739,370.9697000212739
25280,1,0,0,162.86111961513225,,162.86111961513225,162.86111961513225
25281,1,0,0,3256.127825396325,,3256.127825396325,3256.127825396325
25282,1,0,0,124.86824364289774,,124.86824364289774,124.86824364289774
25283,1,0,0,363.00611895894923,,363.00611895894923,363.00611895894923
25284,1,0,0,986.8042628010787,,986.8042628010787,986.8042628010787
25285,1,0,0,2610.4147794518963,,2610.4147794518963,2610.4147794518963
25286,1,0,0,11854.117047065753,,11854.117047065753,11854.117047065753
25287,1,0,0,281.20174627240766,,281.20174627240766,281.20174627240766
25288,1,0,0,4797.95041408816,,4797.95041408816,4797.95041408816
25289,1,0,0,10047.765501687896,,10047.765501687896,10047.765501687896
25290,1,0,0,550.276110002414,,550.276110002414,550.276110002414
25291,1,0,0,82.5212184976375,,82.5212184976375,82.5212184976375
25292,1,0,0,674.646903609344,,674.646903609344,674.646903609344
25293,1,0,0,1554.1857633214318,,1554.1857633214318,1554.1857633214318
25298,1,0,0,923.9001170497905,,923.9001170497905,923.9001170497905
25300,1,0,0,117259.97319269726,,117259.97319269726,117259.97319269726
25301,1,0,0,117259.97319269726,,117259.97319269726,117259.97319269726
25302,1,0,0,480.03145355627146,,480.03145355627146,480.03145355627146
25303,1,0,0,1354.3243280861582,,1354.3243280861582,1354.3243280861582
25304,2,0,0,637.854970000293,348.42399640438856,391.4819994146325,884.2279405859533
25305,1,0,0,21881.252353696196,,21881.252353696196,21881.252353696196
25306,1,0,0,94.89783268276778,,94.89783268276778,94.89783268276778
25308,1,0,0,55.73480983402016,,55.73480983402016,55.73480983402016
25309,1,0,0,102.00584000537643,,102.00584000537643,102.00584000537643
25310,1,0,0,2482.365921364998,,2482.365921364998,2482.365921364998
25311,1,0,0,8959.712590700494,,8959.712590700494,8959.712590700494
25312,1,0,0,21972.996969352975,,21972.996969352975,21972.996969352975
25313,1,0,0,4737.152199841723,,4737.152199841723,4737.152199841723
25314,1,0,0,1286.5597330059522,,1286.5597330059522,1286.5597330059522
25315,1,0,0,633.6701850444103,,633.6701850444103,633.6701850444103
25317,1,0,0,1811.2814399599101,,1811.2814399599101,1811.2814399599101
25318,1,0,0,26226.301245261016,,26226.301245261016,26226.301245261016
25319,1,0,0,164.00048284421678,,164.00048284421678,164.00048284421678
25320,1,0,0,301.1088635812999,,301.1088635812999,301.1088635812999
25321,1,0,0,3199.6749281706375,,3199.6749281706375,3199.6749281706375
25322,1,0,0,2159.477150029297,,2159.477150029297,2159.477150029297
25323,1,0,0,1623.0889454948679,,1623.0889454948679,1623.0889454948679
